title,price,OS,SSD,Display,In_build_sw,warranty,id_laptop,RAM_GB,RAM_Type,Proc_Manufacturer,Proc_Series,Proc_Generation,Proc_Cores
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/360 Hz...,170990,64 bit Windows 11 Operating System,1024,43.94 cm (17.3 Inch) Display,,2 Year On-Site & Carry-In Warranty,279,16,DDR5,Intel,Core i7,12.0,
GIGABYTE AERO 5 KE4 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,163953,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,2 Year Carry-in Warranty,282,16,DDR4,Intel,Core i7,12.0,
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin and Light Lapto...,49903,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,283,16,DDR4,Intel,Core i5,11.0,
APPLE 2021 Macbook Pro M1 Pro - (16 GB/512 GB SSD/Mac OS Monterey) MKGR3HN/A,183990,Mac OS Operating System,512,36.07 cm (14.2 inch) Display,"iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,284,16,Unified Memory,Apple,M1,,
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin an...,61990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,285,8,DDR4,Intel,Core i5,11.0,
HP OMEN Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,77990,64 bit Windows 11 Operating System,512,40.89 cm (16.1 inch) Display,"""Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts """,1 Year Onsite Warranty,286,8,DDR4,AMD,Ryzen 5,,6.0
HP Laptop with Backlit Keyboard Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fr2512tu Lapt...,41997,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,287,8,DDR4,Intel,Core i3,11.0,
APPLE 2022 MacBook AIR M2 - (16 GB/512 GB SSD/Mac OS Monterey) Z15S00119,159000,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,288,16,Unified Memory,Apple,M2,,
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Notebook,39990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,289,8,DDR4,AMD,Ryzen 3,,2.0
ASUS Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) X512DA-BQ302WS Laptop,33990,Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,,1 YEAR,290,8,DDR4,AMD,Ryzen 3,,2.0
ASUS VivoBook Ultra Ryzen 7 Octa Core AMD R7-5700U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB703TS...,57990,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,"MyASUS, Office Home and Student 2019, Link to MyASUS, Splendid, Tru2Life",1 Year Onsite Warranty,291,8,DDR4,AMD,Ryzen 7,,8.0
SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) NP750XED-KB1IN Thin and Ligh...,59990,64 bit Windows 11 Operating System,256,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,292,8,DDR4,Intel,Core i5,12.0,
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,83990,64 bit Windows 11 Operating System,512,33.78 cm (13.3 Inch) Touchscreen Display,,1 Year onsite warranty,293,16,DDR4,Intel,Core i5,11.0,
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,76990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,294,8,DDR4,AMD,Ryzen 7,,8.0
GIGABYTE G5 GE-51IN213SH Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,109990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,2 Year Carry-in Warranty,295,8,DDR4,Intel,Core i5,12.0,
HP Ryzen 9 Octa Core 6900HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX 6650M) 16-n0...,154990,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,296,32,DDR5,AMD,Ryzen 9,,8.0
HP Pavilion Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2019TU Thin and Light Lapt...,62999,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,297,8,DDR4,Intel,Core i5,12.0,
DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,43490,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Hardware Service,298,8,DDR4,Intel,Core i3,11.0,
acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,64990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year International Travelers Warranty (ITW),299,8,DDR4,Intel,Core i5,12.0,
HP Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) 16-k03...,201973,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,300,16,DDR5,Intel,Core i7,12.0,
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,51990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,302,16,DDR4,Intel,Core i7,10.0,
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z15W000Z2,139000,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,303,8,Unified Memory,Apple,M2,,
HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,60990,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,304,8,DDR4,AMD,Ryzen 7,,8.0
ASUS TUF Gaming F15 (2022) Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,100990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,305,16,DDR5,Intel,Core i7,12.0,
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 ...,162990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,170,16,DDR5,AMD,Ryzen 7,,8.0
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD ...,171990,Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,Microsoft Office Home & Student,1 Year Onsite Warranty,307,32,DDR5,AMD,Ryzen 9,,8.0
Lenovo Celeron Dual Core - (4 GB/256 GB HDD/256 GB SSD/DOS) 82C3A00DIH Laptop,19990,DOS Operating System,256,39.62 cm (15.6 inch) Display,,1 Years Warranty,308,4,DDR4,Intel,Celeron,,2.0
ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/...,129990,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,309,16,DDR4,AMD,Ryzen 9,,8.0
Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,47999,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Display,,1 year Onsite Warranty,310,8,DDR4,Intel,Core i5,10.0,
DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,45890,64 bit Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,311,8,DDR4,Intel,Core i3,10.0,
acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,119990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year International Travelers Warranty (ITW),313,16,DDR4,Intel,Core i9,11.0,
ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ312WS Laptop,42940,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 YEAR,314,8,DDR4,Intel,Core i3,12.0,
DELL Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 T...,206581,Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year Onsite Hardware Service,315,16,DDR5,AMD,Ryzen 7,,8.0
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti...,99999,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,316,16,DDR4,Intel,Core i7,11.0,
Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Lapto...,61990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,317,8,DDR4,AMD,Ryzen 5,,6.0
HP Ryzen 3 Hexa Core 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-E...,60990,Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,318,8,DDR4,AMD,Ryzen 3,4.0,6.0
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Lapt...,44990,64 bit Windows 10 Operating System,256,39.62 cm (15.6 inch) Display,Office Home and Student 2019 included,1 Year Onsite Warranty,319,8,DDR4,AMD,Ryzen 5,,4.0
HP Victus Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) ...,92090,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,320,16,DDR4,Intel,Core i7,12.0,
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,44990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,321,8,DDR4,Intel,Core i5,10.0,
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,36680,64 bit Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Hardware Service,322,8,DDR4,AMD,Ryzen 3,,2.0
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK193HN/A,240990,Mac OS Operating System,1024,41.15 cm (16.2 inch) Display,"iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,323,16,Unified Memory,Apple,M1,,
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,65990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,324,8,DDR4,AMD,Ryzen 5,,6.0
MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,114990,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inch) Display,"PCI-e SSD (NVMe) ready,Silver-Lining Print Keyboard,Matrix Display (Extend),Cooler Boost 5,Hi-Res Audio,Nahimic 3,144Hz Panel,Thin Bezel,RGB Gaming Keyboard,Speaker Tuning Engine,MSI Center",1 Year On-Site Warranty,325,16,DDR4,AMD,Ryzen 7,,8.0
ASUS ROG Zephyrus M16 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,241990,64 bit Windows 11 Operating System,1024,40.64 cm (16 Inch) Display,,1 Year Onsite Warranty,326,32,DDR5,Intel,Core i9,12.0,
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,149900,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warra­nty,327,8,Unified Memory,Apple,M2,,
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,139990,Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student,1 Year Onsite Warranty,328,16,DDR4,AMD,Ryzen 9,,8.0
ASUS Vivobook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,54990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,329,16,DDR4,AMD,Ryzen 5,,6.0
APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,162990,Mac OS Operating System,512,33.78 cm (13.3 inch) Display,"Built-in Apps: Keynote, Siri, Safari, FaceTime, App Store, iTunes, Time Machine, iMovie, GarageBand, Pages, Notes",1 Year Onsite Warranty,330,8,DDR3,Intel,Core i5,8.0,
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,71149,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Hardware Service,331,8,DDR4,Intel,Core i5,11.0,
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGT3HN/A,239900,Mac OS Operating System,1024,36.07 cm (14.2 inch) Display,"iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,332,16,Unified Memory,Apple,M1,,
DELL Inspiron Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,89890,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,333,16,DDR4,Intel,Core i7,11.0,
DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light La...,66990,64 bit Windows 11 Operating System,512,40.64 cm (16 inch) Display,Office Home and Student 2021,1 Year Onsite Hardware Service,334,16,DDR4,AMD,Ryzen 5,,6.0
ASUS Eeebook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Thin and Light La...,28990,64 bit Windows 11 Operating System,256,35.81 cm (14.1 inch) Display,"Windows 11, Microsoft Office H&S 2021, 1 Year McAfee",1 Year Onsite Warranty,335,8,DDR4,Intel,Pentium,,4.0
APPLE 2022 MacBook AIR M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z15W000Z5,139000,Mac OS Operating System,256,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,336,16,Unified Memory,Apple,M2,,
Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,37999,64 bit Windows 11 Operating System,256,35.56 cm (14 inch) Display,,1 year Onsite Warranty,337,8,DDR4,Intel,Core i3,10.0,
MSI Sword 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,85990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,2 Year Carry-In Warranty Term,339,16,DDR4,Intel,Core i5,12.0,
Lenovo Yoga Slim 7 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,87850,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,340,8,DDR4,Intel,Core i7,10.0,
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,42907,64 bit Windows 10 Operating System,256,35.56 cm (14 Inch) Display,,1 Year Onsite warranty,341,8,DDR4,Intel,Core i3,11.0,
ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,181990,64 bit Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,,1 Year Onsite Warranty,342,16,DDR5,Intel,Core i9,12.0,
MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook,48790,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,,1 Year Warranty Term,343,8,DDR4,Intel,Core i3,11.0,
MSI GP65 Leopard Core i7 10th Gen - (32 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Ge...,156090,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"Shift, Cooler Boost 5, True Color 2.0, Nahimic 3",2 Year Carry In Warranty,344,32,DDR4,Intel,Core i7,10.0,
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,155490,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,345,16,DDR5,Intel,Core i7,12.0,
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 ...,304990,64 bit Windows 11 Operating System,2048,40.64 cm (16 Inch) Display,,1 Year Onsite Warranty,346,32,DDR5,Intel,Core i9,12.0,
acer Nitro 5 Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,68990,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year International Travelers Warranty (ITW),347,8,DDR4,AMD,Ryzen 5,,6.0
ASUS Core i5 11th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) FX50...,85990,Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,1 YEAR,348,8,DDR4,Intel,Core i5,11.0,
"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510, X9K0T Thin and ...",42590,64 bit Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,349,8,DDR4,Intel,Core i3,10.0,
ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415JA-EK522WS Laptop,42990,Windows 11 Operating System,512,35.56 cm (14 inch) Display,,1 Year Onsite Warranty,350,8,DDR4,Intel,Core i5,10.0,
ASUS TUF Gaming F15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,98990,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,351,16,DDR4,Intel,Core i7,11.0,
HP Victus Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti...,95990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,353,16,DDR4,Intel,Core i7,12.0,
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) Inspiron 5301 Thin and Light Laptop,78174,64 bit Windows 10 Operating System,1024,33.78 cm (13.3 inch) Display,,1 Year Onsite Warranty,354,8,DDR4,Intel,Core i5,11.0,
APPLE 2022 MacBook Pro M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z16T00071,149000,Mac OS Operating System,256,33.78 cm (13.3 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,355,16,Unified Memory,Apple,M2,,
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,139490,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,356,8,Unified Memory,Apple,M2,,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) FR2512TU Laptop,43250,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 YEAR,357,8,DDR4,Intel,Core i3,11.0,
MSI Creator 15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 207...,214990,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inch) Display,"Nahimic 3, Cooler Boost, Trinity+, Creator Center, True Color 3.0",2 Years Carry In Warranty,358,32,DDR4,Intel,Core i7,10.0,
ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3-3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ331WS Thi...,34990,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,359,8,DDR4,AMD,Ryzen 3,,2.0
MSI GF65 Thin Core i5 9th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 166...,74990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"Matrix Display, Dragon Center, Cooler Boost 5, Nahimic 3",2 Year Warranty,360,16,DDR4,Intel,Core i5,9.0,
ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home...,359990,64 bit Windows 11 Operating System,2048,43.94 cm (17.3 inch) Display,,1 Year Onsite Warranty,362,32,DDR5,Intel,Core i9,12.0,
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7425 Notebook,116363,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,,1 Year Onsite Warranty,364,16,DDR4,AMD,Ryzen 7,,8.0
