title,price,SSD,In_build_sw,id_laptop,RAM_GB,RAM_Type,Proc_Manufacturer,Proc_Series,Proc_Generation,Proc_Cores,OS_Name,OS_Bitness,Display_inch,Touchscreen,Warranty_Years,Warranty_Type,average_rating
ASUS TUF Gaming A15 (2022) Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NV...,96990,1024,,552,16,2,0,12,,8.0,3,64.0,15.6,0,1,2,
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,71990,512,Microsoft Office Home & Student 2021,554,16,1,0,11,,6.0,3,64.0,15.6,0,1,2,
HP 14s Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1029AU Thin and Light Laptop,44900,512,"Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart, HP Support Assistant",556,8,1,0,10,,4.0,3,64.0,14.0,0,1,2,
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA-BR312TS Thin and Light Laptop,35990,256,Office Home and Student 2019,557,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,2,
Infinix INBook X2 Plus Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,47990,512,,559,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,86867,256,"Acer Care Center, Acer Configuration Manager, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 2016",560,8,0,2,3,7.0,8.0,3,64.0,13.3,0,1,0,
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,129490,1024,,561,16,1,2,4,12.0,8.0,3,64.0,15.6,0,2,3,
MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,74990,512,,563,8,1,2,4,11.0,8.0,3,64.0,15.6,0,2,3,
DELL Allienware Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,168990,512,,564,16,2,2,4,12.0,8.0,3,64.0,15.6,0,1,2,
DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,44348,256,Microsoft Office Home and Student 2019,565,4,1,2,2,11.0,8.0,3,64.0,14.0,0,1,1,
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB303TS|K413...,44990,512,Microsoft Office Home and Student 2019,566,8,1,2,2,11.0,8.0,3,64.0,14.0,0,1,2,
DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,81990,512,,568,8,2,0,11,,6.0,3,64.0,15.6,0,1,2,
acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,119990,256,"PredatorSense, Acer Product Registration, Acer Care Center, Acer Collection, Quick Access",569,16,1,2,4,10.0,8.0,3,64.0,15.6,0,1,0,
DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,89694,512,Microsoft Office Home & Student 2021,570,8,1,2,3,12.0,8.0,3,64.0,16.0,0,1,2,
HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,52490,512,"McAfee LiveSafe (30 day Free trial), Microsoft Office Home & Student 2019, HP Documentation, HP Smart, HP Support Assistant, HP SSRM",571,8,1,0,11,,6.0,3,64.0,14.0,0,1,2,
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L5...,60990,256,"Microsoft Office Home and Student 2019, AppDeals, Splendid, Tru2Life, Link to MyASUS",572,16,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,104990,1024,"Microsoft Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",573,16,1,0,12,,8.0,3,64.0,16.1,0,1,2,
acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,134990,1024,"Acer Care Center, Acer Product Registration, Planet 9, Predator Sense",574,16,1,2,4,11.0,8.0,3,64.0,15.6,0,1,0,
HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 16-d0310...,84419,512,,575,8,1,2,3,11.0,8.0,3,64.0,16.1,1,1,2,
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,37999,512,"MS Office Home & Student 2019, Mi Smart Share, DTS Audio processing",576,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,2,
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh1108AU Thin and Light La...,62690,512,"Microsoft Office Home & Student 2019, HP Documentation",579,16,1,0,11,,6.0,3,64.0,15.6,0,1,2,
Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,62990,512,,580,8,1,2,3,10.0,8.0,3,64.0,15.6,0,1,2,
DELL G15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G...,84990,512,,582,16,2,2,3,12.0,8.0,3,64.0,15.6,0,1,4,
Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,25990,256,,583,4,1,2,1,4.0,2.0,3,64.0,14.0,0,1,2,
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 10 Home) E41-55 Thin and Light Laptop,20990,256,,584,4,1,0,0,,2.0,3,64.0,14.0,0,1,2,
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,112104,512,,585,16,2,2,4,12.0,8.0,3,64.0,13.3,0,1,2,
Lenovo IdeaPad Gaming 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,84990,512,,586,16,1,2,3,12.0,8.0,3,64.0,15.6,0,1,3,
ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,130500,1024,Office Home and Student 2019 included,587,16,1,0,13,9.0,8.0,3,64.0,16.0,0,1,2,
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,75370,512,,197,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
ASUS ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,234990,1024,,589,32,1,2,4,10.0,8.0,3,64.0,15.6,0,1,2,
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,79490,512,Microsoft Office Home & Student 2019,591,16,1,2,3,11.0,8.0,3,64.0,14.0,1,1,2,
acer Aspire 3 Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,28490,256,,592,8,1,2,9,,8.0,3,64.0,14.0,0,1,0,
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6...,174990,512,Microsoft Office Home & Student,593,16,2,2,4,12.0,8.0,3,64.0,16.0,0,1,2,
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L702WS Laptop,85541,512,,594,16,2,2,4,12.0,8.0,3,64.0,15.6,0,1,2,
ASUS Vivobook Flip Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) TP3402ZA-LZ511WS 2 in 1 Lapto...,76990,512,,595,16,1,2,3,12.0,8.0,3,64.0,14.0,1,1,2,
ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,114990,1024,,596,16,2,0,12,,8.0,3,64.0,13.4,1,1,2,
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) 16-B1370TX Laptop,189577,1024,Microsoft Office Home & Student 2021,598,16,2,2,4,12.0,8.0,3,64.0,16.1,0,1,2,
SAMSUNG Galaxy Book2 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin and Lig...,72990,512,,599,16,1,2,3,12.0,8.0,3,64.0,15.6,0,1,2,
acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,34490,512,"Acer Care Center, Quick Access, Acer Product Registration",600,8,1,0,10,,2.0,3,64.0,15.6,0,1,0,
DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Lapto...,35500,256,Office Home and Student 2021,601,4,1,2,9,,4.0,3,64.0,15.6,0,1,2,
ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core AMD R9-5980HS - (32 GB/1 TB SSD/Windows 10 Home...,239990,1024,Microsoft Office Home and Student 2019,602,32,1,0,13,,8.0,3,64.0,13.4,1,1,2,
GIGABYTE G5 KE-52IN213SH Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,103890,512,,603,16,1,2,3,12.0,8.0,3,64.0,15.6,0,2,3,
MSI Prestige 14 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14Evo A11M-62...,74990,512,PCI-e Gen4 SSD?SHIFT?Matrix Display (Extend)?Cooler Boost 3?Thunderbolt 4?Finger Print Security?True Color 2.0?Hi-Res Audio?Nahimic 3? 4-Sided Thin bezel?MSI Center?Silky Smooth Touchpad?Military-Grade Durability,605,16,1,2,3,11.0,8.0,3,64.0,14.0,0,1,3,
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-B...,189900,1024,Microsoft Office Home & Student 2021,606,16,2,2,4,12.0,8.0,3,64.0,16.1,0,1,2,
ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB G...,234990,1024,Microsoft Office 2019 Home & Student,607,32,1,0,13,,8.0,3,64.0,13.4,1,1,2,
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) U...,79990,512,,608,8,1,2,3,11.0,8.0,3,64.0,13.3,0,1,2,
ASUS Zenbook S 13 OLED Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS T...,99990,512,,609,16,2,0,11,,6.0,3,64.0,13.3,1,1,2,
Lenovo Intel Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,65990,256,Microsoft Office Home & Student 2021,610,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) E41-55 Thin and Light Laptop,18990,256,,611,4,1,0,0,,2.0,0,,14.0,0,1,2,
DELL Ryzen 5 Quad Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop,52990,256,,612,8,1,0,11,,4.0,3,64.0,15.6,0,1,3,
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX 5500M...,61490,512,"HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",613,8,1,0,11,,6.0,3,64.0,16.1,0,1,2,
acer Swift X Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050T...,114990,1024,,614,16,1,2,4,11.0,8.0,3,64.0,16.1,0,1,2,
Lenovo Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN Laptop,37890,256,,615,4,1,2,2,10.0,8.0,3,64.0,15.6,0,1,2,
HP Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16...,148990,1024,,616,16,2,0,12,,8.0,3,64.0,16.1,0,1,2,
acer Swift X Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) SFX16-51G Laptop,94990,512,"Acer Care Center, Quick Access, Acer Product Registration, Acer Configuration Manager",617,16,1,2,3,11.0,8.0,3,64.0,16.1,0,1,0,
Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,84990,512,Microsoft Office 2019 Home & Student,618,16,1,2,3,11.0,8.0,3,64.0,14.0,1,3,4,
HP Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1560AU Thin and Light Laptop,37990,512,,620,8,1,0,10,,2.0,3,64.0,15.6,0,1,2,
MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,104990,512,"Cooler Boost, True Color 2.0, Nahimic 3, Creator Center",621,16,1,2,4,10.0,8.0,3,64.0,14.0,0,1,3,
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,69351,512,"Acer Care Center, Acer Quick Access, Acer Configuration Manager",622,8,0,2,3,8.0,8.0,3,64.0,14.0,0,1,0,
ASUS Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3080)...,210990,1024,,623,16,2,0,13,,8.0,3,64.0,17.3,0,1,2,
GIGABYTE G5 KD Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,89990,512,,624,16,1,2,3,11.0,8.0,3,64.0,15.6,0,2,3,
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook,77966,512,,625,16,1,0,12,,8.0,3,64.0,16.0,0,1,2,
DELL Inspiron 3511 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop,46490,256,MS OFFICE LIFE TIME,626,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,3,
HP Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) ...,108689,512,,627,16,2,0,12,,8.0,3,64.0,16.1,0,1,2,
SAMSUNG Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop,67990,512,,629,8,1,2,3,12.0,8.0,3,64.0,15.6,0,1,2,
acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,139990,1024,,313,16,1,2,5,11.0,8.0,3,64.0,15.6,0,1,0,
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,124990,512,,630,16,2,0,12,,8.0,3,64.0,15.6,0,1,2,
ASUS Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ701WS Business Laptop,59490,512,,631,16,1,2,4,11.0,8.0,3,64.0,15.6,0,1,3,
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graph...,64490,256,Microsoft Office (Trial Only),224,8,1,0,11,,6.0,3,64.0,15.6,0,1,4,
ASUS ZenBook S Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX391UA-ET012T Thin and Light Lapt...,99990,512,"Asus Smart Gesture, Asus Splendid, USB Charger+",632,16,0,2,4,8.0,8.0,3,64.0,13.3,0,1,2,
HP Victus Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 1...,88570,512,,633,8,1,2,4,12.0,8.0,3,64.0,15.6,0,1,2,
Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4...,59990,512,"Mi Blaze Unlock (Unlock NoteBook with Help of a Mi Band), Mi Smart Share",634,8,1,2,4,10.0,8.0,3,64.0,14.0,0,1,3,
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,104091,512,"Microsoft Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",635,16,1,0,12,,8.0,3,64.0,16.1,0,1,2,
Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,60490,512,Microsoft Office Home and Student 2019,636,8,1,0,12,,8.0,3,64.0,14.0,0,1,2,
MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,42990,512,,637,8,1,2,3,10.0,8.0,3,64.0,14.0,0,1,3,
DELL Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) D552266WIN9S Laptop,67490,512,,639,16,1,0,11,,6.0,3,64.0,16.0,0,1,3,
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,117900,512,,640,16,1,0,12,,8.0,3,64.0,15.6,0,1,3,
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,46990,512,,526,16,1,2,3,10.0,8.0,3,64.0,14.0,0,1,2,
Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Lig...,73990,512,Microsoft Office Home & Student 2019,641,8,1,2,3,11.0,8.0,3,64.0,13.0,0,1,2,
ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,191990,1024,,342,16,2,2,5,12.0,8.0,3,64.0,13.4,1,1,2,
ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,73490,512,Asus Splendid,642,8,0,2,3,8.0,8.0,3,64.0,13.3,0,1,2,
HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3037tu Thin and Light Laptop,25999,256,,643,8,1,2,1,,2.0,3,64.0,14.0,0,1,2,
HP 15s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2671TU Thin and Light Laptop,42490,512,,644,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,2,
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home...,171990,1024,Microsoft Office Home & Student,212,16,2,0,12,,8.0,3,64.0,16.0,1,1,2,
ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EK312WS Laptop,40990,512,,645,8,1,2,2,12.0,8.0,3,64.0,14.0,0,1,2,
ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home) UN5401QA-KN511WS 2 i...,91990,512,,646,16,1,0,11,,6.0,3,64.0,14.0,1,1,2,
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,54450,512,Office Home and Student 2019,647,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
ASUS VivoBook 15 Ryzen 3 Dual Core AMD R3-3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ312TS Thi...,26990,256,"Microsoft Office Home and Student 2019, Splendid (All models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)",648,4,1,0,10,,2.0,3,64.0,15.6,0,1,2,
DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop,89890,512,Microsoft Office Home & Student 2019,649,16,1,0,12,,8.0,3,64.0,14.0,1,1,2,
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-KM732WS Laptop,104990,512,,650,16,2,2,4,12.0,8.0,3,64.0,14.0,0,1,3,
ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC511WS 2 in 1 Lapt...,69990,512,Microsoft Office Home and Student 2021,651,8,1,2,3,11.0,8.0,3,64.0,14.0,1,1,2,
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3505 Notebook,41990,256,Microsoft Office Home & Student 2019,652,8,1,0,11,,4.0,3,64.0,15.6,0,1,2,
DELL Vostro Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Lap...,50852,256,Microsoft Office Home & Student 2021,653,8,1,0,10,,4.0,3,64.0,14.0,0,1,2,
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,149990,1024,,654,16,2,2,4,12.0,8.0,3,64.0,15.6,0,1,2,
ASUS Zenbook 14 (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX425EA-KI501TS Thin and L...,75990,512,Microsoft Office Home & Student 2019,655,8,1,2,3,11.0,8.0,3,64.0,14.0,0,1,2,
ASUS TUF GAMING A15 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,65990,1024,"Windows 11, 1 Year McAfee",656,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332...,34990,512,"Windows 11 Home, Microsoft Office Home & Student 2021, 1 Year Mcafee",657,8,1,0,10,,2.0,3,64.0,15.6,0,1,3,
ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,88990,512,"Windows 10 Home, Ms-Office Home & Student 2019 - Life Time, Mcafee Anti Virus - 1 Year",658,16,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
ASUS Ryzen 5 Dual Core 5th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,61990,512,,659,8,1,0,11,5.0,2.0,3,64.0,15.6,0,1,3,
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,64490,512,,660,8,2,2,2,12.0,8.0,3,64.0,14.0,1,0,3,
